model,exercise,target,seed,criterion,target_bit,accuracy,lop,global_opposing_support,global_matching_support,global_opposing_rate,target_cardinality,total_hamming1_support,is_hand_criterion
transformer,cpr,0000010000100,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010000100,123,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010000100,123,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010000100,123,5,1,0.5,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010000100,123,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010000100,123,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010000100,123,8,0,0.5,0.0,176.0,904.0,0.16296296296296298,2.0,84.0,False
transformer,cpr,0000010000100,123,9,0,1.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010000100,123,10,1,0.5,42.0,962.0,118.0,0.8907407407407407,2.0,84.0,False
transformer,cpr,0000010000100,123,11,0,0.5,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010000100,123,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010000100,42,0,0,0.8,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000010000100,42,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000010000100,42,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010000100,42,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010000100,42,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010000100,42,5,1,1.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010000100,42,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010000100,42,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010000100,42,8,0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,84.0,False
transformer,cpr,0000010000100,42,9,0,1.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010000100,42,10,1,0.0,42.0,962.0,118.0,0.8907407407407407,2.0,84.0,False
transformer,cpr,0000010000100,42,11,0,0.6,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010000100,42,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010000100,7,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000010000100,7,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000010000100,7,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010000100,7,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010000100,7,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010000100,7,5,1,1.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010000100,7,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010000100,7,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010000100,7,8,0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,84.0,False
transformer,cpr,0000010000100,7,9,0,0.6,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010000100,7,10,1,0.0,42.0,962.0,118.0,0.8907407407407407,2.0,84.0,False
transformer,cpr,0000010000100,7,11,0,0.4,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010000100,7,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010001000,123,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,72.0,True
transformer,cpr,0000010001000,123,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,72.0,True
transformer,cpr,0000010001000,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,72.0,True
transformer,cpr,0000010001000,123,3,0,1.0,8.0,167.0,913.0,0.15462962962962962,2.0,72.0,False
transformer,cpr,0000010001000,123,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,123,5,1,1.0,22.0,915.0,165.0,0.8472222222222222,2.0,72.0,False
transformer,cpr,0000010001000,123,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,72.0,False
transformer,cpr,0000010001000,123,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,72.0,False
transformer,cpr,0000010001000,123,8,0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,72.0,False
transformer,cpr,0000010001000,123,9,1,0.0,42.0,907.0,173.0,0.8398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,123,10,0,0.4,0.0,125.0,955.0,0.11574074074074074,2.0,72.0,False
transformer,cpr,0000010001000,123,11,0,0.6,0.0,93.0,987.0,0.08611111111111111,2.0,72.0,False
transformer,cpr,0000010001000,123,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,72.0,False
transformer,cpr,0000010001000,42,0,0,0.0,0.0,195.0,885.0,0.18055555555555555,2.0,72.0,True
transformer,cpr,0000010001000,42,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,72.0,True
transformer,cpr,0000010001000,42,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,72.0,True
transformer,cpr,0000010001000,42,3,0,1.0,8.0,167.0,913.0,0.15462962962962962,2.0,72.0,False
transformer,cpr,0000010001000,42,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,42,5,1,0.5,22.0,915.0,165.0,0.8472222222222222,2.0,72.0,False
transformer,cpr,0000010001000,42,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,72.0,False
transformer,cpr,0000010001000,42,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,72.0,False
transformer,cpr,0000010001000,42,8,0,0.5,0.0,176.0,904.0,0.16296296296296298,2.0,72.0,False
transformer,cpr,0000010001000,42,9,1,0.0,42.0,907.0,173.0,0.8398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,42,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,72.0,False
transformer,cpr,0000010001000,42,11,0,1.0,0.0,93.0,987.0,0.08611111111111111,2.0,72.0,False
transformer,cpr,0000010001000,42,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,72.0,False
transformer,cpr,0000010001000,7,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,72.0,True
transformer,cpr,0000010001000,7,1,0,0.8,0.0,85.0,995.0,0.0787037037037037,2.0,72.0,True
transformer,cpr,0000010001000,7,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,72.0,True
transformer,cpr,0000010001000,7,3,0,1.0,8.0,167.0,913.0,0.15462962962962962,2.0,72.0,False
transformer,cpr,0000010001000,7,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,7,5,1,1.0,22.0,915.0,165.0,0.8472222222222222,2.0,72.0,False
transformer,cpr,0000010001000,7,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,72.0,False
transformer,cpr,0000010001000,7,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,72.0,False
transformer,cpr,0000010001000,7,8,0,1.0,0.0,176.0,904.0,0.16296296296296298,2.0,72.0,False
transformer,cpr,0000010001000,7,9,1,0.0,42.0,907.0,173.0,0.8398148148148148,2.0,72.0,False
transformer,cpr,0000010001000,7,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,72.0,False
transformer,cpr,0000010001000,7,11,0,0.4,0.0,93.0,987.0,0.08611111111111111,2.0,72.0,False
transformer,cpr,0000010001000,7,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,72.0,False
transformer,cpr,0000010010000,123,0,0,0.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000010010000,123,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000010010000,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010010000,123,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010010000,123,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010010000,123,5,1,0.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010010000,123,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010010000,123,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010010000,123,8,1,0.5,42.0,911.0,169.0,0.8435185185185186,2.0,84.0,False
transformer,cpr,0000010010000,123,9,0,1.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010010000,123,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000010010000,123,11,0,1.0,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010010000,123,12,0,0.5,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010010000,42,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000010010000,42,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000010010000,42,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010010000,42,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010010000,42,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010010000,42,5,1,0.8,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010010000,42,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010010000,42,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010010000,42,8,1,0.4,42.0,911.0,169.0,0.8435185185185186,2.0,84.0,False
transformer,cpr,0000010010000,42,9,0,1.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010010000,42,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000010010000,42,11,0,0.8,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010010000,42,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010010000,7,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000010010000,7,1,0,0.8,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000010010000,7,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000010010000,7,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000010010000,7,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000010010000,7,5,1,1.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000010010000,7,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,84.0,False
transformer,cpr,0000010010000,7,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000010010000,7,8,1,0.0,42.0,911.0,169.0,0.8435185185185186,2.0,84.0,False
transformer,cpr,0000010010000,7,9,0,1.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000010010000,7,10,0,0.6,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000010010000,7,11,0,0.6,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000010010000,7,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000010100000,123,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,True
transformer,cpr,0000010100000,123,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,True
transformer,cpr,0000010100000,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,True
transformer,cpr,0000010100000,123,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,False
transformer,cpr,0000010100000,123,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,64.0,False
transformer,cpr,0000010100000,123,5,1,0.0,22.0,915.0,165.0,0.8472222222222222,2.0,64.0,False
transformer,cpr,0000010100000,123,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,64.0,False
transformer,cpr,0000010100000,123,7,1,1.0,42.0,956.0,124.0,0.8851851851851852,2.0,64.0,False
transformer,cpr,0000010100000,123,8,0,0.2,0.0,181.0,899.0,0.1675925925925926,2.0,64.0,False
transformer,cpr,0000010100000,123,9,0,0.6,0.0,180.0,900.0,0.16666666666666666,2.0,64.0,False
transformer,cpr,0000010100000,123,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,64.0,False
transformer,cpr,0000010100000,123,11,0,1.0,0.0,93.0,987.0,0.08611111111111111,2.0,64.0,False
transformer,cpr,0000010100000,123,12,0,0.0,0.0,114.0,966.0,0.10555555555555556,2.0,64.0,False
transformer,cpr,0000010100000,42,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,True
transformer,cpr,0000010100000,42,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,True
transformer,cpr,0000010100000,42,2,0,0.5,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,True
transformer,cpr,0000010100000,42,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,False
transformer,cpr,0000010100000,42,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,64.0,False
transformer,cpr,0000010100000,42,5,1,0.0,22.0,915.0,165.0,0.8472222222222222,2.0,64.0,False
transformer,cpr,0000010100000,42,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,64.0,False
transformer,cpr,0000010100000,42,7,1,1.0,42.0,956.0,124.0,0.8851851851851852,2.0,64.0,False
transformer,cpr,0000010100000,42,8,0,1.0,0.0,181.0,899.0,0.1675925925925926,2.0,64.0,False
transformer,cpr,0000010100000,42,9,0,0.5,0.0,180.0,900.0,0.16666666666666666,2.0,64.0,False
transformer,cpr,0000010100000,42,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,64.0,False
transformer,cpr,0000010100000,42,11,0,0.5,0.0,93.0,987.0,0.08611111111111111,2.0,64.0,False
transformer,cpr,0000010100000,42,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,64.0,False
transformer,cpr,0000010100000,7,0,0,0.2,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,True
transformer,cpr,0000010100000,7,1,0,0.6,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,True
transformer,cpr,0000010100000,7,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,True
transformer,cpr,0000010100000,7,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,False
transformer,cpr,0000010100000,7,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,64.0,False
transformer,cpr,0000010100000,7,5,1,0.0,22.0,915.0,165.0,0.8472222222222222,2.0,64.0,False
transformer,cpr,0000010100000,7,6,0,1.0,0.0,137.0,943.0,0.12685185185185185,2.0,64.0,False
transformer,cpr,0000010100000,7,7,1,1.0,42.0,956.0,124.0,0.8851851851851852,2.0,64.0,False
transformer,cpr,0000010100000,7,8,0,1.0,0.0,181.0,899.0,0.1675925925925926,2.0,64.0,False
transformer,cpr,0000010100000,7,9,0,0.8,0.0,180.0,900.0,0.16666666666666666,2.0,64.0,False
transformer,cpr,0000010100000,7,10,0,1.0,0.0,125.0,955.0,0.11574074074074074,2.0,64.0,False
transformer,cpr,0000010100000,7,11,0,0.2,0.0,93.0,987.0,0.08611111111111111,2.0,64.0,False
transformer,cpr,0000010100000,7,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,64.0,False
transformer,cpr,0000011000000,123,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000011000000,123,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000011000000,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000011000000,123,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000011000000,123,4,0,0.5,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000011000000,123,5,1,0.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000011000000,123,6,1,1.0,42.0,955.0,125.0,0.8842592592592593,2.0,84.0,False
transformer,cpr,0000011000000,123,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000011000000,123,8,0,1.0,0.0,181.0,899.0,0.1675925925925926,2.0,84.0,False
transformer,cpr,0000011000000,123,9,0,0.5,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000011000000,123,10,0,0.5,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000011000000,123,11,0,1.0,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000011000000,123,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000011000000,42,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000011000000,42,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000011000000,42,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000011000000,42,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000011000000,42,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000011000000,42,5,1,0.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000011000000,42,6,1,1.0,42.0,955.0,125.0,0.8842592592592593,2.0,84.0,False
transformer,cpr,0000011000000,42,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000011000000,42,8,0,1.0,0.0,181.0,899.0,0.1675925925925926,2.0,84.0,False
transformer,cpr,0000011000000,42,9,0,0.6,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000011000000,42,10,0,0.2,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000011000000,42,11,0,0.6,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000011000000,42,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000011000000,7,0,0,1.0,0.0,195.0,885.0,0.18055555555555555,2.0,84.0,True
transformer,cpr,0000011000000,7,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,84.0,True
transformer,cpr,0000011000000,7,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,84.0,True
transformer,cpr,0000011000000,7,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,84.0,False
transformer,cpr,0000011000000,7,4,0,1.0,0.0,151.0,929.0,0.1398148148148148,2.0,84.0,False
transformer,cpr,0000011000000,7,5,1,0.0,42.0,915.0,165.0,0.8472222222222222,2.0,84.0,False
transformer,cpr,0000011000000,7,6,1,1.0,42.0,955.0,125.0,0.8842592592592593,2.0,84.0,False
transformer,cpr,0000011000000,7,7,0,1.0,0.0,136.0,944.0,0.1259259259259259,2.0,84.0,False
transformer,cpr,0000011000000,7,8,0,1.0,0.0,181.0,899.0,0.1675925925925926,2.0,84.0,False
transformer,cpr,0000011000000,7,9,0,0.0,0.0,180.0,900.0,0.16666666666666666,2.0,84.0,False
transformer,cpr,0000011000000,7,10,0,0.8,0.0,125.0,955.0,0.11574074074074074,2.0,84.0,False
transformer,cpr,0000011000000,7,11,0,1.0,0.0,93.0,987.0,0.08611111111111111,2.0,84.0,False
transformer,cpr,0000011000000,7,12,0,1.0,0.0,114.0,966.0,0.10555555555555556,2.0,84.0,False
transformer,cpr,0000100000000,123,0,0,1.0,12.0,207.0,837.0,0.19827586206896552,1.0,121.0,True
transformer,cpr,0000100000000,123,1,0,1.0,0.0,71.0,973.0,0.06800766283524905,1.0,121.0,True
transformer,cpr,0000100000000,123,2,0,1.0,0.0,99.0,945.0,0.09482758620689655,1.0,121.0,True
transformer,cpr,0000100000000,123,3,0,1.0,12.0,178.0,866.0,0.17049808429118773,1.0,121.0,False
transformer,cpr,0000100000000,123,4,1,1.0,42.0,925.0,119.0,0.8860153256704981,1.0,121.0,False
transformer,cpr,0000100000000,123,5,0,1.0,0.0,171.0,873.0,0.16379310344827586,1.0,121.0,False
transformer,cpr,0000100000000,123,6,0,1.0,7.0,100.0,944.0,0.09578544061302682,1.0,121.0,False
transformer,cpr,0000100000000,123,7,0,1.0,7.0,174.0,870.0,0.16666666666666666,1.0,121.0,False
transformer,cpr,0000100000000,123,8,0,1.0,12.0,176.0,868.0,0.1685823754789272,1.0,121.0,False
transformer,cpr,0000100000000,123,9,0,0.95,10.0,204.0,840.0,0.19540229885057472,1.0,121.0,False
transformer,cpr,0000100000000,123,10,0,0.0,12.0,128.0,916.0,0.12260536398467432,1.0,121.0,False
transformer,cpr,0000100000000,123,11,0,1.0,0.0,67.0,977.0,0.06417624521072797,1.0,121.0,False
transformer,cpr,0000100000000,123,12,0,1.0,7.0,112.0,932.0,0.10727969348659004,1.0,121.0,False
transformer,cpr,0000100000000,42,0,0,0.5,12.0,207.0,837.0,0.19827586206896552,1.0,121.0,True
transformer,cpr,0000100000000,42,1,0,1.0,0.0,71.0,973.0,0.06800766283524905,1.0,121.0,True
transformer,cpr,0000100000000,42,2,0,1.0,0.0,99.0,945.0,0.09482758620689655,1.0,121.0,True
transformer,cpr,0000100000000,42,3,0,1.0,12.0,178.0,866.0,0.17049808429118773,1.0,121.0,False
transformer,cpr,0000100000000,42,4,1,1.0,42.0,925.0,119.0,0.8860153256704981,1.0,121.0,False
transformer,cpr,0000100000000,42,5,0,1.0,0.0,171.0,873.0,0.16379310344827586,1.0,121.0,False
transformer,cpr,0000100000000,42,6,0,0.5,7.0,100.0,944.0,0.09578544061302682,1.0,121.0,False
transformer,cpr,0000100000000,42,7,0,1.0,7.0,174.0,870.0,0.16666666666666666,1.0,121.0,False
transformer,cpr,0000100000000,42,8,0,0.5,12.0,176.0,868.0,0.1685823754789272,1.0,121.0,False
transformer,cpr,0000100000000,42,9,0,1.0,10.0,204.0,840.0,0.19540229885057472,1.0,121.0,False
transformer,cpr,0000100000000,42,10,0,1.0,12.0,128.0,916.0,0.12260536398467432,1.0,121.0,False
transformer,cpr,0000100000000,42,11,0,1.0,0.0,67.0,977.0,0.06417624521072797,1.0,121.0,False
transformer,cpr,0000100000000,42,12,0,1.0,7.0,112.0,932.0,0.10727969348659004,1.0,121.0,False
transformer,cpr,0000100000000,7,0,0,0.3,7.0,179.0,869.0,0.17080152671755724,1.0,115.0,True
transformer,cpr,0000100000000,7,1,0,1.0,0.0,92.0,956.0,0.08778625954198473,1.0,115.0,True
transformer,cpr,0000100000000,7,2,0,1.0,0.0,93.0,955.0,0.08874045801526717,1.0,115.0,True
transformer,cpr,0000100000000,7,3,0,1.0,10.0,165.0,883.0,0.15744274809160305,1.0,115.0,False
transformer,cpr,0000100000000,7,4,1,1.0,42.0,927.0,121.0,0.8845419847328244,1.0,115.0,False
transformer,cpr,0000100000000,7,5,0,1.0,0.0,167.0,881.0,0.15935114503816794,1.0,115.0,False
transformer,cpr,0000100000000,7,6,0,1.0,7.0,150.0,898.0,0.1431297709923664,1.0,115.0,False
transformer,cpr,0000100000000,7,7,0,1.0,12.0,174.0,874.0,0.16603053435114504,1.0,115.0,False
transformer,cpr,0000100000000,7,8,0,1.0,10.0,179.0,869.0,0.17080152671755724,1.0,115.0,False
transformer,cpr,0000100000000,7,9,0,0.95,5.0,187.0,861.0,0.1784351145038168,1.0,115.0,False
transformer,cpr,0000100000000,7,10,0,0.5,12.0,137.0,911.0,0.13072519083969467,1.0,115.0,False
transformer,cpr,0000100000000,7,11,0,1.0,0.0,88.0,960.0,0.08396946564885496,1.0,115.0,False
transformer,cpr,0000100000000,7,12,0,1.0,10.0,118.0,930.0,0.11259541984732824,1.0,115.0,False
transformer,cpr,0000100000001,123,0,0,0.8,0.0,195.0,885.0,0.18055555555555555,2.0,64.0,True
transformer,cpr,0000100000001,123,1,0,1.0,0.0,85.0,995.0,0.0787037037037037,2.0,64.0,True
transformer,cpr,0000100000001,123,2,0,1.0,0.0,83.0,997.0,0.07685185185185185,2.0,64.0,True
transformer,cpr,0000100000001,123,3,0,1.0,0.0,167.0,913.0,0.15462962962962962,2.0,64.0,False
transformer,cpr,0000100000001,123,4,1,1.0,42.0,941.0,139.0,0.8712962962962963,2.0,64.0,False
transformer,cpr,0000100000001,123,5,0,1.0,0.0,177.0,903.0,0.1638888888888889,2.0,64.0,False
