model,exercise,target,condition,metric,value
stgcn,cpr,0000001010000,unseen,exact_match,0.0
stgcn,cpr,0000001010000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0000001010000,unseen,micro_f1,0.38730158730158726
stgcn,cpr,0000010000000,seen,bit_accuracy,0.7282051282051283
stgcn,cpr,0000010000000,seen,exact_match,0.0
stgcn,cpr,0000010000000,seen,macro_f1,0.03821015585721468
stgcn,cpr,0000010000000,seen,micro_f1,0.1711188540456833
stgcn,cpr,0000010000000,unseen,bit_accuracy,0.7333333333333334
stgcn,cpr,0000010000000,unseen,exact_match,0.0
stgcn,cpr,0000010000000,unseen,macro_f1,0.025641025641025644
stgcn,cpr,0000010000000,unseen,micro_f1,0.11654263339656597
stgcn,cpr,0000010000010,seen,bit_accuracy,0.8358974358974359
stgcn,cpr,0000010000010,seen,exact_match,0.06666666666666667
stgcn,cpr,0000010000010,seen,macro_f1,0.10256410256410257
stgcn,cpr,0000010000010,seen,micro_f1,0.5567204301075269
stgcn,cpr,0000010000010,unseen,bit_accuracy,0.782051282051282
stgcn,cpr,0000010000010,unseen,exact_match,0.0
stgcn,cpr,0000010000010,unseen,macro_f1,0.12535612535612536
stgcn,cpr,0000010000010,unseen,micro_f1,0.525984870812457
stgcn,cpr,0000010000100,seen,bit_accuracy,0.7230769230769232
stgcn,cpr,0000010000100,seen,exact_match,0.0
stgcn,cpr,0000010000100,seen,macro_f1,0.11538461538461538
stgcn,cpr,0000010000100,seen,micro_f1,0.4458128078817734
stgcn,cpr,0000010000100,unseen,bit_accuracy,0.7128205128205128
stgcn,cpr,0000010000100,unseen,exact_match,0.0
stgcn,cpr,0000010000100,unseen,macro_f1,0.10256410256410257
stgcn,cpr,0000010000100,unseen,micro_f1,0.4185139573070608
stgcn,cpr,0000010001000,seen,bit_accuracy,0.735897435897436
stgcn,cpr,0000010001000,seen,exact_match,0.0
stgcn,cpr,0000010001000,seen,macro_f1,0.08547008547008546
stgcn,cpr,0000010001000,seen,micro_f1,0.3861693861693862
stgcn,cpr,0000010001000,unseen,bit_accuracy,0.7076923076923077
stgcn,cpr,0000010001000,unseen,exact_match,0.0
stgcn,cpr,0000010001000,unseen,macro_f1,0.08760683760683761
stgcn,cpr,0000010001000,unseen,micro_f1,0.3523809523809524
stgcn,cpr,0000010010000,seen,bit_accuracy,0.6897435897435896
stgcn,cpr,0000010010000,seen,exact_match,0.0
stgcn,cpr,0000010010000,seen,macro_f1,0.05128205128205129
stgcn,cpr,0000010010000,seen,micro_f1,0.2446153846153846
stgcn,cpr,0000010010000,unseen,bit_accuracy,0.7230769230769232
stgcn,cpr,0000010010000,unseen,exact_match,0.0
stgcn,cpr,0000010010000,unseen,macro_f1,0.04273504273504273
stgcn,cpr,0000010010000,unseen,micro_f1,0.20048309178743962
stgcn,cpr,0000010100000,seen,bit_accuracy,0.7871794871794872
stgcn,cpr,0000010100000,seen,exact_match,0.0
stgcn,cpr,0000010100000,seen,macro_f1,0.10256410256410257
stgcn,cpr,0000010100000,seen,micro_f1,0.4776556776556777
stgcn,cpr,0000010100000,unseen,bit_accuracy,0.7692307692307692
stgcn,cpr,0000010100000,unseen,exact_match,0.0
stgcn,cpr,0000010100000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0000010100000,unseen,micro_f1,0.41111111111111115
stgcn,cpr,0000011000000,seen,bit_accuracy,0.7871794871794872
stgcn,cpr,0000011000000,seen,exact_match,0.0
stgcn,cpr,0000011000000,seen,macro_f1,0.10256410256410257
stgcn,cpr,0000011000000,seen,micro_f1,0.4808080808080808
stgcn,cpr,0000011000000,unseen,bit_accuracy,0.7666666666666666
stgcn,cpr,0000011000000,unseen,exact_match,0.0
stgcn,cpr,0000011000000,unseen,macro_f1,0.10256410256410257
stgcn,cpr,0000011000000,unseen,micro_f1,0.45749805749805744
stgcn,cpr,0000100000000,seen,bit_accuracy,0.5346153846153846
stgcn,cpr,0000100000000,seen,exact_match,0.0
stgcn,cpr,0000100000000,seen,macro_f1,0.0
stgcn,cpr,0000100000000,seen,micro_f1,0.0
stgcn,cpr,0000100000000,unseen,bit_accuracy,0.5897435897435898
stgcn,cpr,0000100000000,unseen,exact_match,0.0
stgcn,cpr,0000100000000,unseen,macro_f1,0.0
stgcn,cpr,0000100000000,unseen,micro_f1,0.0
stgcn,cpr,0000100000001,seen,bit_accuracy,0.5102564102564102
stgcn,cpr,0000100000001,seen,exact_match,0.0
stgcn,cpr,0000100000001,seen,macro_f1,0.025641025641025644
stgcn,cpr,0000100000001,seen,micro_f1,0.08130081300813008
stgcn,cpr,0000100000001,unseen,bit_accuracy,0.46666666666666673
stgcn,cpr,0000100000001,unseen,exact_match,0.0
stgcn,cpr,0000100000001,unseen,macro_f1,0.025641025641025644
stgcn,cpr,0000100000001,unseen,micro_f1,0.07407407407407407
stgcn,cpr,0000100000100,seen,bit_accuracy,0.6410256410256411
stgcn,cpr,0000100000100,seen,exact_match,0.0
stgcn,cpr,0000100000100,seen,macro_f1,0.07692307692307693
stgcn,cpr,0000100000100,seen,micro_f1,0.3119047619047619
stgcn,cpr,0000100000100,unseen,bit_accuracy,0.6717948717948717
stgcn,cpr,0000100000100,unseen,exact_match,0.0
stgcn,cpr,0000100000100,unseen,macro_f1,0.07407407407407407
stgcn,cpr,0000100000100,unseen,micro_f1,0.3062678062678063
stgcn,cpr,0000100001000,seen,bit_accuracy,0.6358974358974359
stgcn,cpr,0000100001000,seen,exact_match,0.0
stgcn,cpr,0000100001000,seen,macro_f1,0.07407407407407407
stgcn,cpr,0000100001000,seen,micro_f1,0.2863984674329502
stgcn,cpr,0000100001000,unseen,bit_accuracy,0.6461538461538462
stgcn,cpr,0000100001000,unseen,exact_match,0.0
stgcn,cpr,0000100001000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0000100001000,unseen,micro_f1,0.30438842203548083
stgcn,cpr,0000100010000,seen,bit_accuracy,0.4615384615384615
stgcn,cpr,0000100010000,seen,exact_match,0.0
stgcn,cpr,0000100010000,seen,macro_f1,0.0
stgcn,cpr,0000100010000,seen,micro_f1,0.0
stgcn,cpr,0000100010000,unseen,bit_accuracy,0.4794871794871795
stgcn,cpr,0000100010000,unseen,exact_match,0.0
stgcn,cpr,0000100010000,unseen,macro_f1,0.0
stgcn,cpr,0000100010000,unseen,micro_f1,0.0
stgcn,cpr,0000100100000,seen,bit_accuracy,0.8128205128205129
stgcn,cpr,0000100100000,seen,exact_match,0.0
stgcn,cpr,0000100100000,seen,macro_f1,0.07692307692307693
stgcn,cpr,0000100100000,seen,micro_f1,0.4537037037037037
stgcn,cpr,0000100100000,unseen,bit_accuracy,0.8230769230769232
stgcn,cpr,0000100100000,unseen,exact_match,0.0
stgcn,cpr,0000100100000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0000100100000,unseen,micro_f1,0.4663299663299663
stgcn,cpr,0000101000000,seen,bit_accuracy,0.6205128205128205
stgcn,cpr,0000101000000,seen,exact_match,0.0
stgcn,cpr,0000101000000,seen,macro_f1,0.07692307692307693
stgcn,cpr,0000101000000,seen,micro_f1,0.2904842752041394
stgcn,cpr,0000101000000,unseen,bit_accuracy,0.6076923076923078
stgcn,cpr,0000101000000,unseen,exact_match,0.0
stgcn,cpr,0000101000000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0000101000000,unseen,micro_f1,0.28327228327228327
stgcn,cpr,0001000000000,seen,bit_accuracy,0.8038461538461538
stgcn,cpr,0001000000000,seen,exact_match,0.03333333333333333
stgcn,cpr,0001000000000,seen,macro_f1,0.049942888652566075
stgcn,cpr,0001000000000,seen,micro_f1,0.2968944099378882
stgcn,cpr,0001000000000,unseen,bit_accuracy,0.7320512820512821
stgcn,cpr,0001000000000,unseen,exact_match,0.0
stgcn,cpr,0001000000000,unseen,macro_f1,0.05982905982905983
stgcn,cpr,0001000000000,unseen,micro_f1,0.27992009543372226
stgcn,cpr,0001000000001,seen,bit_accuracy,0.6641025641025641
stgcn,cpr,0001000000001,seen,exact_match,0.0
stgcn,cpr,0001000000001,seen,macro_f1,0.04843304843304843
stgcn,cpr,0001000000001,seen,micro_f1,0.18414918414918416
stgcn,cpr,0001000000001,unseen,bit_accuracy,0.6333333333333333
stgcn,cpr,0001000000001,unseen,exact_match,0.0
stgcn,cpr,0001000000001,unseen,macro_f1,0.034188034188034185
stgcn,cpr,0001000000001,unseen,micro_f1,0.11241446725317694
stgcn,cpr,0001000000100,seen,bit_accuracy,0.6974358974358975
stgcn,cpr,0001000000100,seen,exact_match,0.0
stgcn,cpr,0001000000100,seen,macro_f1,0.040293040293040296
stgcn,cpr,0001000000100,seen,micro_f1,0.18881118881118883
stgcn,cpr,0001000000100,unseen,bit_accuracy,0.6256410256410256
stgcn,cpr,0001000000100,unseen,exact_match,0.0
stgcn,cpr,0001000000100,unseen,macro_f1,0.034188034188034185
stgcn,cpr,0001000000100,unseen,micro_f1,0.12978524743230627
stgcn,cpr,0001000001000,seen,bit_accuracy,0.7628205128205128
stgcn,cpr,0001000001000,seen,exact_match,0.0
stgcn,cpr,0001000001000,seen,macro_f1,0.12136752136752137
stgcn,cpr,0001000001000,seen,micro_f1,0.47702589807852963
stgcn,cpr,0001000001000,unseen,bit_accuracy,0.826923076923077
stgcn,cpr,0001000001000,unseen,exact_match,0.0
stgcn,cpr,0001000001000,unseen,macro_f1,0.15384615384615385
stgcn,cpr,0001000001000,unseen,micro_f1,0.653968253968254
stgcn,cpr,0001000010000,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0001000010000,seen,exact_match,0.0
stgcn,cpr,0001000010000,seen,macro_f1,0.05128205128205129
stgcn,cpr,0001000010000,seen,micro_f1,0.26153846153846155
stgcn,cpr,0001000010000,unseen,bit_accuracy,0.717948717948718
stgcn,cpr,0001000010000,unseen,exact_match,0.0
stgcn,cpr,0001000010000,unseen,macro_f1,0.05698005698005698
stgcn,cpr,0001000010000,unseen,micro_f1,0.24444444444444446
stgcn,cpr,0001000100000,seen,bit_accuracy,0.9025641025641026
stgcn,cpr,0001000100000,seen,exact_match,0.3333333333333333
stgcn,cpr,0001000100000,seen,macro_f1,0.09971509971509972
stgcn,cpr,0001000100000,seen,micro_f1,0.6568627450980392
stgcn,cpr,0001000100000,unseen,bit_accuracy,0.8128205128205129
stgcn,cpr,0001000100000,unseen,exact_match,0.0
stgcn,cpr,0001000100000,unseen,macro_f1,0.05128205128205129
stgcn,cpr,0001000100000,unseen,micro_f1,0.31729055258467026
stgcn,cpr,0001001000000,seen,bit_accuracy,0.8205128205128206
stgcn,cpr,0001001000000,seen,exact_match,0.0
stgcn,cpr,0001001000000,seen,macro_f1,0.1168091168091168
stgcn,cpr,0001001000000,seen,micro_f1,0.5651515151515151
stgcn,cpr,0001001000000,unseen,bit_accuracy,0.7435897435897436
stgcn,cpr,0001001000000,unseen,exact_match,0.0
stgcn,cpr,0001001000000,unseen,macro_f1,0.07407407407407407
stgcn,cpr,0001001000000,unseen,micro_f1,0.33968253968253964
stgcn,cpr,0001010000000,seen,bit_accuracy,0.6666666666666666
stgcn,cpr,0001010000000,seen,exact_match,0.0
stgcn,cpr,0001010000000,seen,macro_f1,0.019230769230769232
stgcn,cpr,0001010000000,seen,micro_f1,0.08
stgcn,cpr,0001010000000,unseen,bit_accuracy,0.5948717948717949
stgcn,cpr,0001010000000,unseen,exact_match,0.0
stgcn,cpr,0001010000000,unseen,macro_f1,0.0
stgcn,cpr,0001010000000,unseen,micro_f1,0.0
stgcn,cpr,0001100000000,seen,bit_accuracy,0.5564102564102563
stgcn,cpr,0001100000000,seen,exact_match,0.0
stgcn,cpr,0001100000000,seen,macro_f1,0.034188034188034185
stgcn,cpr,0001100000000,seen,micro_f1,0.10792131844763424
stgcn,cpr,0001100000000,unseen,bit_accuracy,0.6333333333333333
stgcn,cpr,0001100000000,unseen,exact_match,0.0
stgcn,cpr,0001100000000,unseen,macro_f1,0.04487179487179488
stgcn,cpr,0001100000000,unseen,micro_f1,0.16351010101010102
stgcn,cpr,0010000000000,seen,bit_accuracy,0.6256410256410256
stgcn,cpr,0010000000000,seen,exact_match,0.0
stgcn,cpr,0010000000000,seen,macro_f1,0.0
stgcn,cpr,0010000000000,seen,micro_f1,0.0
stgcn,cpr,0010000000000,unseen,bit_accuracy,0.6333333333333333
stgcn,cpr,0010000000000,unseen,exact_match,0.0
stgcn,cpr,0010000000000,unseen,macro_f1,0.0
stgcn,cpr,0010000000000,unseen,micro_f1,0.0
stgcn,cpr,0010000000001,seen,bit_accuracy,0.4871794871794872
stgcn,cpr,0010000000001,seen,exact_match,0.0
stgcn,cpr,0010000000001,seen,macro_f1,0.01465201465201465
stgcn,cpr,0010000000001,seen,micro_f1,0.036036036036036036
stgcn,cpr,0010000000001,unseen,bit_accuracy,0.5
stgcn,cpr,0010000000001,unseen,exact_match,0.0
stgcn,cpr,0010000000001,unseen,macro_f1,0.008547008547008546
stgcn,cpr,0010000000001,unseen,micro_f1,0.020202020202020204
stgcn,cpr,0010000000100,seen,bit_accuracy,0.6205128205128205
stgcn,cpr,0010000000100,seen,exact_match,0.0
stgcn,cpr,0010000000100,seen,macro_f1,0.07051282051282053
stgcn,cpr,0010000000100,seen,micro_f1,0.26133040935672514
stgcn,cpr,0010000000100,unseen,bit_accuracy,0.6025641025641025
stgcn,cpr,0010000000100,unseen,exact_match,0.0
stgcn,cpr,0010000000100,unseen,macro_f1,0.06593406593406594
stgcn,cpr,0010000000100,unseen,micro_f1,0.23148396319128026
stgcn,cpr,0010000001000,seen,bit_accuracy,0.6794871794871794
stgcn,cpr,0010000001000,seen,exact_match,0.0
stgcn,cpr,0010000001000,seen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,seen,micro_f1,0.32756132756132755
stgcn,cpr,0010000001000,unseen,bit_accuracy,0.694871794871795
stgcn,cpr,0010000001000,unseen,exact_match,0.0
stgcn,cpr,0010000001000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0010000001000,unseen,micro_f1,0.34006410256410263
stgcn,cpr,0010000010000,seen,bit_accuracy,0.617948717948718
stgcn,cpr,0010000010000,seen,exact_match,0.0
stgcn,cpr,0010000010000,seen,macro_f1,0.008547008547008546
stgcn,cpr,0010000010000,seen,micro_f1,0.03508771929824561
stgcn,cpr,0010000010000,unseen,bit_accuracy,0.6564102564102564
stgcn,cpr,0010000010000,unseen,exact_match,0.0
stgcn,cpr,0010000010000,unseen,macro_f1,0.019230769230769232
stgcn,cpr,0010000010000,unseen,micro_f1,0.08333333333333333
stgcn,cpr,0010000100000,seen,bit_accuracy,0.6897435897435896
stgcn,cpr,0010000100000,seen,exact_match,0.0
stgcn,cpr,0010000100000,seen,macro_f1,0.06552706552706553
stgcn,cpr,0010000100000,seen,micro_f1,0.2874367012298047
stgcn,cpr,0010000100000,unseen,bit_accuracy,0.7410256410256411
stgcn,cpr,0010000100000,unseen,exact_match,0.0
stgcn,cpr,0010000100000,unseen,macro_f1,0.06837606837606837
stgcn,cpr,0010000100000,unseen,micro_f1,0.33886693017127795
stgcn,cpr,0010001000000,seen,bit_accuracy,0.635897435897436
stgcn,cpr,0010001000000,seen,exact_match,0.0
stgcn,cpr,0010001000000,seen,macro_f1,0.06837606837606837
stgcn,cpr,0010001000000,seen,micro_f1,0.26058817438127785
stgcn,cpr,0010001000000,unseen,bit_accuracy,0.6564102564102564
stgcn,cpr,0010001000000,unseen,exact_match,0.0
stgcn,cpr,0010001000000,unseen,macro_f1,0.06552706552706553
stgcn,cpr,0010001000000,unseen,micro_f1,0.2577863577863578
stgcn,cpr,0010010000000,seen,bit_accuracy,0.5846153846153846
stgcn,cpr,0010010000000,seen,exact_match,0.0
stgcn,cpr,0010010000000,seen,macro_f1,0.05128205128205129
stgcn,cpr,0010010000000,seen,micro_f1,0.16715102198973164
stgcn,cpr,0010010000000,unseen,bit_accuracy,0.5641025641025642
stgcn,cpr,0010010000000,unseen,exact_match,0.0
stgcn,cpr,0010010000000,unseen,macro_f1,0.06308506308506308
stgcn,cpr,0010010000000,unseen,micro_f1,0.20540540540540542
stgcn,cpr,0100000000000,seen,bit_accuracy,0.7974358974358974
stgcn,cpr,0100000000000,seen,exact_match,0.0
stgcn,cpr,0100000000000,seen,macro_f1,0.025641025641025644
stgcn,cpr,0100000000000,seen,micro_f1,0.19047619047619047
stgcn,cpr,0100000000000,unseen,bit_accuracy,0.7128205128205128
stgcn,cpr,0100000000000,unseen,exact_match,0.0
stgcn,cpr,0100000000000,unseen,macro_f1,0.0
stgcn,cpr,0100000000000,unseen,micro_f1,0.0
stgcn,cpr,0100000000010,seen,bit_accuracy,0.782051282051282
stgcn,cpr,0100000000010,seen,exact_match,0.0
stgcn,cpr,0100000000010,seen,macro_f1,0.07407407407407407
stgcn,cpr,0100000000010,seen,micro_f1,0.4130639730639731
stgcn,cpr,0100000000010,unseen,bit_accuracy,0.8051282051282053
stgcn,cpr,0100000000010,unseen,exact_match,0.0
stgcn,cpr,0100000000010,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000000010,unseen,micro_f1,0.47826086956521735
stgcn,cpr,0100000000100,seen,bit_accuracy,0.7384615384615385
stgcn,cpr,0100000000100,seen,exact_match,0.0
stgcn,cpr,0100000000100,seen,macro_f1,0.12250712250712249
stgcn,cpr,0100000000100,seen,micro_f1,0.4700396825396825
stgcn,cpr,0100000000100,unseen,bit_accuracy,0.6692307692307692
stgcn,cpr,0100000000100,unseen,exact_match,0.0
stgcn,cpr,0100000000100,unseen,macro_f1,0.07905982905982906
stgcn,cpr,0100000000100,unseen,micro_f1,0.2884990253411306
stgcn,cpr,0100000001000,seen,bit_accuracy,0.7307692307692308
stgcn,cpr,0100000001000,seen,exact_match,0.0
stgcn,cpr,0100000001000,seen,macro_f1,0.14000814000814002
stgcn,cpr,0100000001000,seen,micro_f1,0.4950396825396825
stgcn,cpr,0100000001000,unseen,bit_accuracy,0.7589743589743589
stgcn,cpr,0100000001000,unseen,exact_match,0.0
stgcn,cpr,0100000001000,unseen,macro_f1,0.12820512820512822
stgcn,cpr,0100000001000,unseen,micro_f1,0.5168650793650794
stgcn,cpr,0100000010000,seen,bit_accuracy,0.7435897435897436
stgcn,cpr,0100000010000,seen,exact_match,0.0
stgcn,cpr,0100000010000,seen,macro_f1,0.07051282051282053
stgcn,cpr,0100000010000,seen,micro_f1,0.3408602150537634
stgcn,cpr,0100000010000,unseen,bit_accuracy,0.6615384615384615
stgcn,cpr,0100000010000,unseen,exact_match,0.0
stgcn,cpr,0100000010000,unseen,macro_f1,0.04487179487179488
stgcn,cpr,0100000010000,unseen,micro_f1,0.1851851851851852
stgcn,cpr,0100000100000,seen,bit_accuracy,0.8974358974358975
stgcn,cpr,0100000100000,seen,exact_match,0.3333333333333333
stgcn,cpr,0100000100000,seen,macro_f1,0.12820512820512822
stgcn,cpr,0100000100000,seen,micro_f1,0.7222222222222222
stgcn,cpr,0100000100000,unseen,bit_accuracy,0.841025641025641
stgcn,cpr,0100000100000,unseen,exact_match,0.0
stgcn,cpr,0100000100000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,0100000100000,unseen,micro_f1,0.5083333333333333
stgcn,cpr,0100001000000,seen,bit_accuracy,0.8256410256410257
stgcn,cpr,0100001000000,seen,exact_match,0.0
stgcn,cpr,0100001000000,seen,macro_f1,0.14814814814814814
stgcn,cpr,0100001000000,seen,micro_f1,0.621184031640094
stgcn,cpr,0100001000000,unseen,bit_accuracy,0.7692307692307692
stgcn,cpr,0100001000000,unseen,exact_match,0.0
stgcn,cpr,0100001000000,unseen,macro_f1,0.12820512820512822
stgcn,cpr,0100001000000,unseen,micro_f1,0.5222222222222223
stgcn,cpr,0100010000000,seen,bit_accuracy,0.7717948717948717
stgcn,cpr,0100010000000,seen,exact_match,0.0
stgcn,cpr,0100010000000,seen,macro_f1,0.10256410256410257
stgcn,cpr,0100010000000,seen,micro_f1,0.4615384615384615
stgcn,cpr,0100010000000,unseen,bit_accuracy,0.7102564102564103
stgcn,cpr,0100010000000,unseen,exact_match,0.0
stgcn,cpr,0100010000000,unseen,macro_f1,0.09971509971509972
stgcn,cpr,0100010000000,unseen,micro_f1,0.3944853944853945
stgcn,cpr,1000000000000,seen,bit_accuracy,0.7282051282051283
stgcn,cpr,1000000000000,seen,exact_match,0.0
stgcn,cpr,1000000000000,seen,macro_f1,0.0
stgcn,cpr,1000000000000,seen,micro_f1,0.0
stgcn,cpr,1000000000000,unseen,bit_accuracy,0.7576923076923077
stgcn,cpr,1000000000000,unseen,exact_match,0.0
stgcn,cpr,1000000000000,unseen,macro_f1,0.0
stgcn,cpr,1000000000000,unseen,micro_f1,0.0
stgcn,cpr,1000000000001,seen,bit_accuracy,0.5743589743589744
stgcn,cpr,1000000000001,seen,exact_match,0.0
stgcn,cpr,1000000000001,seen,macro_f1,0.01465201465201465
stgcn,cpr,1000000000001,seen,micro_f1,0.04301075268817204
stgcn,cpr,1000000000001,unseen,bit_accuracy,0.6435897435897436
stgcn,cpr,1000000000001,unseen,exact_match,0.0
stgcn,cpr,1000000000001,unseen,macro_f1,0.039886039886039885
stgcn,cpr,1000000000001,unseen,micro_f1,0.1414141414141414
stgcn,cpr,1000000000010,seen,bit_accuracy,0.7897435897435897
stgcn,cpr,1000000000010,seen,exact_match,0.0
stgcn,cpr,1000000000010,seen,macro_f1,0.07407407407407407
stgcn,cpr,1000000000010,seen,micro_f1,0.40606060606060607
stgcn,cpr,1000000000010,unseen,bit_accuracy,0.7410256410256411
stgcn,cpr,1000000000010,unseen,exact_match,0.0
stgcn,cpr,1000000000010,unseen,macro_f1,0.07407407407407407
stgcn,cpr,1000000000010,unseen,micro_f1,0.31529581529581535
stgcn,cpr,1000000000100,seen,bit_accuracy,0.6615384615384615
stgcn,cpr,1000000000100,seen,exact_match,0.0
stgcn,cpr,1000000000100,seen,macro_f1,0.034188034188034185
stgcn,cpr,1000000000100,seen,micro_f1,0.15289648622981958
stgcn,cpr,1000000000100,unseen,bit_accuracy,0.5923076923076923
stgcn,cpr,1000000000100,unseen,exact_match,0.0
stgcn,cpr,1000000000100,unseen,macro_f1,0.025641025641025644
stgcn,cpr,1000000000100,unseen,micro_f1,0.0900900900900901
stgcn,cpr,1000000001000,seen,bit_accuracy,0.6897435897435896
stgcn,cpr,1000000001000,seen,exact_match,0.0
stgcn,cpr,1000000001000,seen,macro_f1,0.05128205128205129
stgcn,cpr,1000000001000,seen,micro_f1,0.23407407407407407
stgcn,cpr,1000000001000,unseen,bit_accuracy,0.717948717948718
stgcn,cpr,1000000001000,unseen,exact_match,0.0
stgcn,cpr,1000000001000,unseen,macro_f1,0.07407407407407407
stgcn,cpr,1000000001000,unseen,micro_f1,0.3157051282051282
stgcn,cpr,1000000010000,seen,bit_accuracy,0.764102564102564
stgcn,cpr,1000000010000,seen,exact_match,0.0
stgcn,cpr,1000000010000,seen,macro_f1,0.040293040293040296
stgcn,cpr,1000000010000,seen,micro_f1,0.23015873015873015
stgcn,cpr,1000000010000,unseen,bit_accuracy,0.7128205128205128
stgcn,cpr,1000000010000,unseen,exact_match,0.0
stgcn,cpr,1000000010000,unseen,macro_f1,0.01465201465201465
stgcn,cpr,1000000010000,unseen,micro_f1,0.1111111111111111
stgcn,cpr,1000000100000,seen,bit_accuracy,0.8512820512820513
stgcn,cpr,1000000100000,seen,exact_match,0.0
stgcn,cpr,1000000100000,seen,macro_f1,0.08547008547008546
stgcn,cpr,1000000100000,seen,micro_f1,0.5238095238095238
stgcn,cpr,1000000100000,unseen,bit_accuracy,0.8153846153846155
stgcn,cpr,1000000100000,unseen,exact_match,0.0
stgcn,cpr,1000000100000,unseen,macro_f1,0.07051282051282053
stgcn,cpr,1000000100000,unseen,micro_f1,0.4176470588235294
stgcn,cpr,1000001000000,seen,bit_accuracy,0.735897435897436
stgcn,cpr,1000001000000,seen,exact_match,0.0
stgcn,cpr,1000001000000,seen,macro_f1,0.10256410256410257
stgcn,cpr,1000001000000,seen,micro_f1,0.42484909151575817
stgcn,cpr,1000001000000,unseen,bit_accuracy,0.7307692307692308
stgcn,cpr,1000001000000,unseen,exact_match,0.0
stgcn,cpr,1000001000000,unseen,macro_f1,0.07692307692307693
stgcn,cpr,1000001000000,unseen,micro_f1,0.372615039281706
stgcn,cpr,1000010000000,seen,bit_accuracy,0.5897435897435898
stgcn,cpr,1000010000000,seen,exact_match,0.0
stgcn,cpr,1000010000000,seen,macro_f1,0.0
stgcn,cpr,1000010000000,seen,micro_f1,0.0
stgcn,cpr,1000010000000,unseen,bit_accuracy,0.6256410256410256
stgcn,cpr,1000010000000,unseen,exact_match,0.0
stgcn,cpr,1000010000000,unseen,macro_f1,0.01465201465201465
stgcn,cpr,1000010000000,unseen,micro_f1,0.04938271604938271
stgcn,cpr,1000100000000,seen,bit_accuracy,0.5897435897435898
stgcn,cpr,1000100000000,seen,exact_match,0.0
stgcn,cpr,1000100000000,seen,macro_f1,0.02279202279202279
stgcn,cpr,1000100000000,seen,micro_f1,0.08602150537634408
stgcn,cpr,1000100000000,unseen,bit_accuracy,0.5923076923076923
stgcn,cpr,1000100000000,unseen,exact_match,0.0
stgcn,cpr,1000100000000,unseen,macro_f1,0.04273504273504273
stgcn,cpr,1000100000000,unseen,micro_f1,0.16161616161616163
stgcn,cpr,1001000000000,seen,bit_accuracy,0.7435897435897436
stgcn,cpr,1001000000000,seen,exact_match,0.0
stgcn,cpr,1001000000000,seen,macro_f1,0.06593406593406594
stgcn,cpr,1001000000000,seen,micro_f1,0.32222222222222224
stgcn,cpr,1001000000000,unseen,bit_accuracy,0.7999999999999999
stgcn,cpr,1001000000000,unseen,exact_match,0.0
stgcn,cpr,1001000000000,unseen,macro_f1,0.05128205128205129
stgcn,cpr,1001000000000,unseen,micro_f1,0.38888888888888884
tcn,cpr,0000000000001,seen,bit_accuracy,0.6743589743589743
tcn,cpr,0000000000001,seen,exact_match,0.03333333333333333
tcn,cpr,0000000000001,seen,macro_f1,0.02735042735042735
tcn,cpr,0000000000001,seen,micro_f1,0.13820264948084496
tcn,cpr,0000000000001,unseen,bit_accuracy,0.7294871794871794
tcn,cpr,0000000000001,unseen,exact_match,0.0
tcn,cpr,0000000000001,unseen,macro_f1,0.009130965652704784
tcn,cpr,0000000000001,unseen,micro_f1,0.037642217380779476
tcn,cpr,0000000000010,seen,bit_accuracy,0.8461538461538461
tcn,cpr,0000000000010,seen,exact_match,0.03333333333333333
tcn,cpr,0000000000010,seen,macro_f1,0.060267367959675654
tcn,cpr,0000000000010,seen,micro_f1,0.4071428571428572
tcn,cpr,0000000000010,unseen,bit_accuracy,0.8512820512820513
tcn,cpr,0000000000010,unseen,exact_match,0.0
tcn,cpr,0000000000010,unseen,macro_f1,0.021756021756021756
tcn,cpr,0000000000010,unseen,micro_f1,0.16054421768707483
tcn,cpr,0000000000100,seen,bit_accuracy,0.817948717948718
tcn,cpr,0000000000100,seen,exact_match,0.06666666666666667
tcn,cpr,0000000000100,seen,macro_f1,0.05233399079552925
tcn,cpr,0000000000100,seen,micro_f1,0.3157407407407407
tcn,cpr,0000000000100,unseen,bit_accuracy,0.764102564102564
tcn,cpr,0000000000100,unseen,exact_match,0.0
tcn,cpr,0000000000100,unseen,macro_f1,0.021756021756021756
tcn,cpr,0000000000100,unseen,micro_f1,0.08897485493230174
tcn,cpr,0000000001000,seen,bit_accuracy,0.8384615384615385
tcn,cpr,0000000001000,seen,exact_match,0.13333333333333333
tcn,cpr,0000000001000,seen,macro_f1,0.04487179487179487
tcn,cpr,0000000001000,seen,micro_f1,0.2920875420875421
tcn,cpr,0000000001000,unseen,bit_accuracy,0.8153846153846155
tcn,cpr,0000000001000,unseen,exact_match,0.0
tcn,cpr,0000000001000,unseen,macro_f1,0.025641025641025644
